1403638521,-0.00019,-0.00010,-0.00038,-0.00446,0.83293,0.00316,0.55335,-0.00033,0.00043,-0.00058,
1403638521,-0.00062,0.00035,-0.00123,-0.00458,0.83297,0.00325,0.55328,-0.00063,0.00056,-0.00131,
1403638521,-0.00033,0.00016,-0.00055,-0.00457,0.83296,0.00319,0.55330,-0.00100,0.00030,-0.00059,
1403638521,-0.00038,0.00011,-0.00064,-0.00454,0.83293,0.00330,0.55335,-0.00150,-0.00098,-0.00097,
1403638521,-0.00033,0.00001,-0.00059,-0.00450,0.83292,0.00333,0.55336,-0.00057,-0.00054,-0.00059,
1403638521,-0.00040,-0.00001,-0.00071,-0.00448,0.83295,0.00319,0.55333,0.00062,0.00052,0.00223,
1403638521,-0.00045,-0.00011,-0.00078,-0.00436,0.83293,0.00334,0.55335,-0.00202,-0.00050,-0.00104,
1403638521,-0.00035,-0.00031,-0.00073,-0.00430,0.83294,0.00371,0.55333,-0.00059,-0.00015,-0.00055,
1403638521,-0.00025,-0.00005,-0.00043,-0.00454,0.83294,0.00337,0.55333,0.00004,0.00074,0.00125,
1403638522,-0.00004,0.00012,-0.00028,-0.00469,0.83302,0.00260,0.55322,-0.00070,0.00013,-0.00157,
1403638522,0.00004,0.00000,-0.00035,-0.00445,0.83297,0.00284,0.55330,-0.00006,-0.00513,0.00104,
1403638522,-0.00015,0.00014,-0.00048,-0.00483,0.83296,0.00259,0.55330,-0.00217,0.00237,0.00065,
1403638522,-0.00008,0.00005,-0.00040,-0.00461,0.83302,0.00308,0.55322,-0.00071,-0.00466,0.00192,
1403638522,0.00039,0.00059,0.00001,-0.00531,0.83304,0.00283,0.55318,0.00695,0.00310,0.00453,
1403638522,0.00110,0.00090,0.00025,-0.00690,0.83332,0.00599,0.55271,0.00778,0.00271,0.00927,
1403638522,0.00166,0.00237,0.00519,-0.00637,0.83595,0.00755,0.54871,0.00447,0.02560,0.09861,
1403638522,0.00237,0.00452,0.02125,-0.01150,0.83370,0.00819,0.55204,0.01627,0.01781,0.22185,
1403638522,0.00504,0.00590,0.05079,-0.01930,0.82775,0.01090,0.56066,0.03083,0.00168,0.35233,
1403638522,0.00778,0.00602,0.09024,-0.02920,0.82553,0.01471,0.56341,0.03037,0.00310,0.42484,
1403638523,0.01023,0.00587,0.13427,-0.04370,0.82709,0.01739,0.56010,0.02783,0.00137,0.44664,
1403638523,0.01259,0.00592,0.18159,-0.05662,0.82528,0.01936,0.56155,0.05315,-0.00267,0.46446,
1403638523,0.01881,0.00730,0.23006,-0.05572,0.81941,0.02540,0.56993,0.06447,0.02227,0.48825,
1403638523,0.02442,0.01262,0.27876,-0.04923,0.81274,0.01963,0.58021,0.05422,0.02318,0.50316,
1403638523,0.02576,0.01575,0.32922,-0.05204,0.80519,0.00852,0.59067,0.02216,-0.01435,0.48478,
1403638523,0.02848,0.01416,0.37064,-0.04852,0.80165,0.00073,0.59582,0.01680,-0.03549,0.35052,
1403638523,0.02921,0.01111,0.39691,-0.04633,0.80039,0.00006,0.59769,-0.00435,-0.04011,0.15874,
1403638523,0.02647,0.00380,0.40289,-0.04479,0.79849,0.00148,0.60034,-0.01818,-0.08377,-0.08211,
1403638523,0.02845,-0.00266,0.37987,-0.03070,0.79661,-0.00204,0.60371,0.01445,-0.05511,-0.32757,
1403638523,0.02903,-0.01004,0.34188,-0.03033,0.79737,0.00029,0.60273,0.01029,-0.07617,-0.44945,
1403638524,0.02656,-0.01756,0.29553,-0.02760,0.80366,0.00568,0.59442,-0.02345,-0.07524,-0.50461,
1403638524,0.02183,-0.02513,0.24713,-0.02422,0.81333,0.01163,0.58119,-0.03775,-0.07403,-0.50702,
1403638524,0.01689,-0.03230,0.19936,-0.02134,0.82026,0.01547,0.57138,-0.03904,-0.06285,-0.47492,
1403638524,0.01080,-0.03927,0.15367,-0.02240,0.82314,0.02028,0.56703,-0.06033,-0.05080,-0.43429,
1403638524,0.00379,-0.04499,0.11366,-0.01582,0.82300,0.02503,0.56726,-0.06649,-0.03907,-0.34065,
1403638524,-0.00262,-0.04794,0.08799,-0.00617,0.82488,0.03201,0.56436,-0.04474,-0.00594,-0.14802,
1403638524,-0.00649,-0.04819,0.08827,-0.00330,0.82939,0.04013,0.55722,-0.02528,0.00677,0.13303,
1403638524,-0.00746,-0.04696,0.11806,-0.00793,0.83268,0.04260,0.55205,0.00559,0.00691,0.40729,
1403638524,-0.00607,-0.04630,0.16770,-0.01687,0.83171,0.04275,0.55331,0.02948,0.01203,0.54740,
1403638524,-0.00220,-0.04512,0.22631,-0.02549,0.82719,0.04056,0.55988,0.04781,0.01363,0.60584,
1403638525,0.00285,-0.04400,0.28759,-0.03141,0.81950,0.04037,0.57080,0.06559,0.02195,0.60374,
1403638525,0.00962,-0.04158,0.34623,-0.03114,0.81205,0.03653,0.58162,0.07644,0.03317,0.54971,
1403638525,0.01595,-0.03771,0.39487,-0.02250,0.80717,0.03181,0.58903,0.05760,0.05072,0.41294,
1403638525,0.02244,-0.03410,0.42882,-0.00798,0.80531,0.02549,0.59225,0.05278,0.04666,0.26875,
1403638525,0.02683,-0.02985,0.44841,-0.01153,0.80443,0.02525,0.59340,0.02594,0.03104,0.10308,
1403638525,0.02914,-0.02692,0.44864,-0.01445,0.80236,0.02796,0.59601,0.00897,0.01170,-0.11522,
1403638525,0.03192,-0.02588,0.42565,-0.00907,0.80009,0.03131,0.59899,0.02123,0.01308,-0.33588,
1403638525,0.03502,-0.02653,0.38508,-0.00752,0.80093,0.03632,0.59761,0.00803,-0.00282,-0.46638,
1403638525,0.03462,-0.02955,0.33429,-0.00952,0.80730,0.04165,0.58859,-0.00754,-0.00013,-0.53570,
1403638525,0.03226,-0.03051,0.28126,-0.01460,0.81877,0.04468,0.57220,-0.03484,0.00800,-0.52783,
1403638526,0.02834,-0.02965,0.23083,-0.02351,0.83040,0.04489,0.55486,-0.03962,-0.00489,-0.47730,
1403638526,0.02655,-0.03221,0.18655,-0.02715,0.83651,0.04289,0.54560,-0.02370,-0.01774,-0.39609,
1403638526,0.02426,-0.03349,0.15136,-0.02570,0.83680,0.03874,0.54554,-0.01188,-0.00905,-0.30851,
1403638526,0.02312,-0.03449,0.12498,-0.02179,0.83385,0.03348,0.55055,-0.00680,-0.00517,-0.21787,
1403638526,0.02044,-0.03858,0.10847,-0.01348,0.83090,0.03145,0.55536,-0.03882,-0.08202,-0.11538,
1403638526,0.01618,-0.05188,0.10281,-0.00691,0.83130,0.03100,0.55491,-0.03933,-0.19470,-0.01308,
1403638526,0.01172,-0.07620,0.10718,-0.00477,0.83397,0.02509,0.55122,-0.04786,-0.29233,0.07680,
1403638526,0.00534,-0.10923,0.11885,-0.00226,0.83509,0.01552,0.54989,-0.06310,-0.35724,0.14608,
1403638526,-0.00214,-0.14731,0.13393,0.00020,0.83191,0.00730,0.55486,-0.08985,-0.40459,0.15717,
1403638526,-0.01351,-0.19080,0.14875,0.00323,0.82691,-0.00270,0.56232,-0.11761,-0.45186,0.13830,
1403638527,-0.02606,-0.23895,0.16037,0.00431,0.82131,-0.01437,0.57028,-0.13516,-0.51788,0.10136,
1403638527,-0.03924,-0.29477,0.16872,0.00547,0.81529,-0.02318,0.57856,-0.15345,-0.59440,0.08056,
1403638527,-0.05456,-0.35719,0.17548,0.00969,0.81134,-0.02947,0.58375,-0.18251,-0.64787,0.06650,
1403638527,-0.07198,-0.42435,0.18003,0.01896,0.80913,-0.03230,0.58643,-0.19508,-0.65441,0.04100,
1403638527,-0.08621,-0.48900,0.18238,0.01975,0.81098,-0.03380,0.58376,-0.19080,-0.62274,0.03329,
1403638527,-0.10047,-0.55057,0.18418,0.02319,0.81546,-0.04207,0.57682,-0.16976,-0.58555,0.03628,
1403638527,-0.10846,-0.60699,0.18645,0.02703,0.81947,-0.05448,0.56989,-0.13643,-0.52381,0.05780,
1403638527,-0.10478,-0.65302,0.18857,0.02851,0.82044,-0.06450,0.56737,-0.07144,-0.41007,0.07186,
1403638527,-0.10169,-0.68447,0.19244,0.03997,0.81717,-0.07402,0.57023,-0.01226,-0.23315,0.06918,
1403638527,-0.09828,-0.69672,0.19631,0.05312,0.81314,-0.07977,0.57412,0.02631,-0.03168,0.04505,
1403638528,-0.08811,-0.68658,0.19621,0.05771,0.81223,-0.08123,0.57476,0.07449,0.18017,0.01976,
1403638528,-0.07479,-0.65796,0.19489,0.05628,0.81275,-0.07933,0.57443,0.10768,0.36826,-0.00212,
1403638528,-0.05950,-0.61353,0.19337,0.05202,0.81372,-0.07217,0.57441,0.14253,0.49123,-0.00337,
1403638528,-0.03968,-0.55972,0.19196,0.04063,0.81636,-0.06520,0.57241,0.14749,0.56733,0.02759,
1403638528,-0.02401,-0.50205,0.19535,0.02604,0.81842,-0.06032,0.57085,0.13531,0.59891,0.05016,
1403638528,0.01159,-0.45164,0.19074,0.00405,0.81787,-0.04301,0.57378,0.16448,0.59427,0.02828,
1403638528,0.01442,-0.38720,0.19618,0.00939,0.81633,-0.04519,0.57574,0.14219,0.57786,-0.00287,
1403638528,0.03145,-0.33366,0.19269,-0.00290,0.81698,-0.03442,0.57563,0.21070,0.50722,-0.03686,
1403638528,0.05692,-0.28844,0.18798,-0.01381,0.81765,-0.02417,0.57505,0.28938,0.39175,-0.04635,
1403638528,0.08889,-0.25385,0.18221,-0.01584,0.81622,-0.01875,0.57722,0.33647,0.28026,-0.04094,
1403638529,0.12331,-0.22835,0.17852,-0.01306,0.81694,-0.01925,0.57625,0.34501,0.20714,-0.02930,
1403638529,0.15888,-0.20983,0.17570,-0.01305,0.81911,-0.02685,0.57286,0.34722,0.15309,-0.01153,
1403638529,0.19151,-0.19760,0.17632,-0.01069,0.81923,-0.03291,0.57242,0.28777,0.08367,0.03121,
1403638529,0.21349,-0.19108,0.18140,-0.00829,0.81803,-0.03939,0.57376,0.13824,0.04904,0.06749,
1403638529,0.21933,-0.18621,0.18980,-0.01419,0.81721,-0.04755,0.57420,-0.03828,0.04285,0.12624,
1403638529,0.20837,-0.17988,0.20423,-0.01954,0.81759,-0.05192,0.57312,-0.20600,0.06784,0.16094,
1403638529,0.18217,-0.17074,0.21693,-0.00830,0.81834,-0.04892,0.57260,-0.30647,0.12232,0.10400,
1403638529,0.14947,-0.15520,0.22047,0.00762,0.81956,-0.04190,0.57141,-0.36488,0.16657,-0.00098,
1403638529,0.11274,-0.13084,0.21633,0.01581,0.82308,-0.03737,0.56647,-0.38478,0.18463,-0.09175,
1403638529,0.07788,-0.11597,0.19579,0.01818,0.83040,-0.03381,0.55585,-0.32956,0.16486,-0.19879,
1403638530,0.04928,-0.09689,0.17271,0.01493,0.84169,-0.03213,0.53880,-0.25960,0.13618,-0.24264,
1403638530,0.02836,-0.08622,0.14797,0.01595,0.84898,-0.02859,0.52741,-0.17675,0.10920,-0.23941,
1403638530,0.01453,-0.07520,0.12340,0.01600,0.84894,-0.02672,0.52756,-0.10723,0.10132,-0.22671,
1403638530,0.00755,-0.06539,0.10082,0.01480,0.84276,-0.02774,0.53738,-0.05811,0.08482,-0.19982,
1403638530,0.00719,-0.05976,0.08228,0.01434,0.83765,-0.02788,0.54531,0.00787,0.04817,-0.14888,
1403638530,0.01404,-0.05683,0.06969,0.01430,0.83748,-0.02771,0.54558,0.09029,0.02094,-0.11409,
1403638530,0.02542,-0.05612,0.05967,0.01398,0.83972,-0.02929,0.54204,0.13168,0.00058,-0.09604,
1403638530,0.03997,-0.05678,0.05016,0.01634,0.84028,-0.03517,0.54077,0.15281,-0.01009,-0.09754,
1403638530,0.05428,-0.05897,0.04011,0.01794,0.83950,-0.04147,0.54148,0.12827,-0.03058,-0.09539,
1403638530,0.06709,-0.06223,0.03127,0.02095,0.83898,-0.04528,0.54187,0.12070,-0.03569,-0.07381,
1403638531,0.07682,-0.06570,0.02498,0.01846,0.83886,-0.04906,0.54182,0.08017,-0.04320,-0.05745,
1403638531,0.08317,-0.06957,0.01888,0.02056,0.84001,-0.05175,0.53971,0.04775,-0.03127,-0.05632,
1403638531,0.08721,-0.07203,0.01284,0.02082,0.84387,-0.05380,0.53343,0.03761,-0.02390,-0.06130,
1403638531,0.09036,-0.07366,0.00680,0.01980,0.84603,-0.05374,0.53006,0.02801,-0.00960,-0.05080,
1403638531,0.09235,-0.07393,0.00277,0.01562,0.84539,-0.05199,0.53139,0.01394,0.00066,-0.03174,
1403638531,0.09319,-0.07376,-0.00006,0.01350,0.84273,-0.05138,0.53571,0.00488,0.00287,-0.03437,
1403638531,0.09276,-0.07269,-0.00040,0.01605,0.83907,-0.05025,0.54147,0.00241,0.02303,0.00808,
1403638531,0.09326,-0.07128,-0.00100,0.01782,0.83879,-0.04726,0.54211,0.00430,0.01085,-0.03268,
1403638531,0.09327,-0.06965,-0.00180,0.01729,0.83525,-0.04664,0.54761,-0.00272,0.01395,0.00505,
1403638531,0.09320,-0.06969,-0.00190,0.01773,0.83611,-0.04589,0.54635,-0.00465,-0.00514,-0.00180,
1403638532,0.09285,-0.06974,-0.00187,0.01709,0.83532,-0.04633,0.54755,0.00242,-0.00239,-0.00071,
1403638532,0.09277,-0.06984,-0.00195,0.01772,0.83542,-0.04536,0.54746,-0.00063,0.00496,-0.00053,
1403638532,0.09276,-0.06978,-0.00199,0.01761,0.83554,-0.04576,0.54724,-0.00029,-0.00426,-0.00241,
1403638532,0.09275,-0.06975,-0.00199,0.01751,0.83554,-0.04582,0.54724,-0.00026,-0.00392,0.00015,
1403638532,0.09275,-0.06969,-0.00200,0.01733,0.83550,-0.04595,0.54728,0.00248,-0.00536,0.00178,
1403638532,0.09276,-0.06965,-0.00202,0.01721,0.83548,-0.04608,0.54732,-0.00067,-0.00298,-0.00118,
1403638532,0.09279,-0.06967,-0.00201,0.01725,0.83546,-0.04618,0.54734,-0.00009,-0.00010,-0.00071,
1403638532,0.09275,-0.06967,-0.00203,0.01730,0.83550,-0.04598,0.54730,0.00114,0.00236,-0.00030,
1403638532,0.09277,-0.06972,-0.00201,0.01750,0.83545,-0.04601,0.54735,-0.00109,0.00268,-0.00139,
1403638532,0.09277,-0.06975,-0.00201,0.01751,0.83545,-0.04593,0.54736,0.00094,0.00231,-0.00038,
1403638533,0.09278,-0.06975,-0.00201,0.01752,0.83545,-0.04596,0.54737,-0.00066,0.00151,-0.00122,
1403638533,0.09278,-0.06975,-0.00201,0.01753,0.83545,-0.04601,0.54736,0.00173,-0.00031,0.00021,
1403638533,0.09277,-0.06973,-0.00202,0.01749,0.83543,-0.04604,0.54738,-0.00049,-0.00017,-0.00030,
1403638533,0.09279,-0.06973,-0.00200,0.01746,0.83542,-0.04609,0.54740,-0.00021,0.00019,-0.00008,
1403638533,0.09277,-0.06973,-0.00202,0.01748,0.83542,-0.04605,0.54740,0.00080,-0.00078,0.00060,
1403638533,0.09278,-0.06975,-0.00201,0.01754,0.83541,-0.04610,0.54741,-0.00101,0.00010,-0.00063,
1403638533,0.09280,-0.06974,-0.00199,0.01748,0.83539,-0.04606,0.54745,0.00107,-0.00041,-0.00001,
1403638533,0.09277,-0.06976,-0.00202,0.01758,0.83540,-0.04613,0.54743,-0.00019,-0.00017,0.00029,
1403638533,0.09278,-0.06976,-0.00200,0.01765,0.83538,-0.04615,0.54745,-0.00060,0.00034,-0.00061,
1403638533,0.09277,-0.06976,-0.00202,0.01758,0.83536,-0.04617,0.54747,0.00127,0.00040,0.00043,
1403638534,0.09278,-0.06977,-0.00201,0.01764,0.83535,-0.04619,0.54749,-0.00079,0.00151,-0.00077,
1403638534,0.09278,-0.06978,-0.00200,0.01767,0.83535,-0.04616,0.54749,0.00039,0.00114,0.00019,
1403638534,0.09276,-0.06977,-0.00201,0.01768,0.83537,-0.04615,0.54746,0.00001,0.00029,-0.00055,
1403638534,0.09278,-0.06979,-0.00200,0.01768,0.83533,-0.04621,0.54752,-0.00048,-0.00088,-0.00041,
1403638534,0.09279,-0.06982,-0.00203,0.01758,0.83537,-0.04609,0.54747,-0.00167,-0.00695,-0.00081,
1403638534,0.09278,-0.06980,-0.00208,0.01763,0.83533,-0.04620,0.54752,-0.00158,-0.00255,-0.00262,
1403638534,0.09287,-0.06985,-0.00216,0.01775,0.83537,-0.04640,0.54745,0.00013,0.00255,-0.00071,
1403638534,0.09276,-0.06978,-0.00204,0.01745,0.83534,-0.04627,0.54751,-0.00156,0.00262,0.00154,
1403638534,0.09274,-0.06972,-0.00198,0.01722,0.83537,-0.04615,0.54747,-0.00331,-0.00553,-0.00596,
1403638534,0.09272,-0.06968,-0.00198,0.01702,0.83544,-0.04610,0.54738,0.00141,-0.00494,0.00013,
1403638535,0.09275,-0.06972,-0.00198,0.01728,0.83543,-0.04638,0.54737,-0.00309,-0.00010,0.00033,
1403638535,0.09274,-0.06971,-0.00192,0.01709,0.83545,-0.04600,0.54737,0.00126,-0.00459,0.00024,
1403638535,0.09277,-0.06968,-0.00192,0.01695,0.83544,-0.04576,0.54740,-0.00270,-0.00581,-0.00066,
