1403636581,-0.00990,0.01465,-0.16346,-0.04085,0.84060,0.04443,0.53829,0.06988,0.00516,0.74923,
1403636581,-0.00301,0.01572,-0.08546,-0.03155,0.83322,0.04531,0.55018,0.06819,0.02420,0.77988,
1403636581,0.00280,0.01849,-0.01034,-0.03212,0.82671,0.04826,0.55963,0.04992,0.03400,0.69799,
1403636581,0.00939,0.02004,0.05480,-0.03595,0.82079,0.04767,0.56810,0.05348,0.01039,0.60248,
1403636581,0.01548,0.01969,0.10928,-0.03726,0.81404,0.04133,0.57814,0.02792,-0.01100,0.47231,
1403636581,0.01926,0.01721,0.14809,-0.04331,0.80633,0.04170,0.58840,-0.01870,-0.01066,0.25248,
1403636581,0.02060,0.01344,0.15656,-0.04491,0.80457,0.04442,0.59049,-0.03383,-0.02324,-0.10258,
1403636582,0.01652,0.00975,0.13129,-0.04274,0.80804,0.04957,0.58549,-0.03489,-0.01661,-0.42529,
1403636582,0.00865,0.00873,0.08135,-0.04026,0.81211,0.04682,0.58023,-0.02036,-0.00868,-0.60542,
1403636582,0.00348,0.00723,0.01909,-0.03444,0.81538,0.04397,0.57622,-0.02738,-0.03130,-0.66650,
1403636582,-0.00651,0.00424,-0.04510,-0.03673,0.81147,0.04434,0.58154,-0.05725,-0.01601,-0.67311,
1403636582,-0.01144,0.00361,-0.11142,-0.04321,0.81308,0.04572,0.57874,-0.05470,0.00401,-0.64450,
1403636582,-0.01448,0.00253,-0.17408,-0.04907,0.82112,0.04698,0.56670,-0.04281,0.00158,-0.56452,
1403636582,-0.01847,0.00452,-0.22250,-0.05114,0.83058,0.05143,0.55215,-0.04852,0.02009,-0.37445,
1403636582,-0.02205,0.00930,-0.24707,-0.06434,0.83733,0.06232,0.53932,-0.02098,0.02361,-0.07484,
1403636582,-0.02142,0.01327,-0.23726,-0.07120,0.83941,0.06826,0.53448,0.01825,0.02421,0.28869,
1403636582,-0.02023,0.01748,-0.19452,-0.08077,0.83430,0.07367,0.54036,0.02112,0.01353,0.53438,
1403636583,-0.01726,0.01849,-0.13506,-0.08370,0.82594,0.07606,0.55230,0.03818,-0.00684,0.63981,
1403636583,-0.01428,0.01752,-0.06918,-0.08540,0.82097,0.08000,0.55886,0.03483,-0.02702,0.66952,
1403636583,-0.01164,0.01395,-0.00274,-0.08554,0.81862,0.07896,0.56242,0.04189,-0.04329,0.65772,
1403636583,-0.00586,0.00889,0.06177,-0.08400,0.81495,0.07111,0.56898,0.06083,-0.06467,0.64575,
1403636583,-0.00108,0.00359,0.12331,-0.07602,0.80798,0.05707,0.58149,0.02788,-0.05589,0.56746,
1403636583,-0.00097,-0.00042,0.17006,-0.06971,0.79834,0.04960,0.59610,-0.00994,-0.03435,0.34217,
1403636583,-0.00241,-0.00201,0.18854,-0.06210,0.79354,0.04656,0.60354,-0.00386,-0.02168,0.02576,
